Image_Name,Center_X,Center_Y,Width,Height,Text,Score,Translated_Text
tr_img_06234,1264.8,1891.5,1371.5,124.0,ショッピング街 (パルシエ食彩館),0.9484,A shopping town (Parasie Sculpture)
tr_img_06239,1047.5,926.8,197.0,76.5,中原区,0.9982,Middle-earth.
tr_img_06239,1050.2,982.2,199.5,88.5,木月,0.9934,Tree Moon
tr_img_06239,1050.2,1050.2,193.5,79.5,4丁目,0.994,Four.
tr_img_06237,1475.8,1570.5,463.5,55.0,大通公園。すすきの方面,0.9666,That's where I like to go.
tr_img_06237,1048.8,1575.5,409.5,58.0,く時計台札幌市役所,0.9035,The City Hall of St. Louis.
tr_img_06237,748.0,1599.5,129.0,87.0,口,0.997,VOICE
tr_img_06237,644.0,1601.0,104.0,84.0,南,1.0,SOUTH
tr_img_06237,905.8,1791.2,97.5,51.5,善子,0.663,Good boy.
tr_img_06237,609.5,1799.2,104.0,54.5,南口,0.9669,South entrance.
tr_img_06237,792.2,1796.0,97.5,48.0,甘季,0.6596,PHILIPPINES
tr_img_06242,2018.2,434.5,119.5,271.0,恒画,0.5504,Repicture
tr_img_06242,1159.8,1269.5,90.5,498.0,四ツ目通り,0.988,Right on the fourth.
tr_img_06243,1601.8,148.2,2511.5,187.5,札幌市中英区北1条西6丁三,0.8377,"I'm sorry, but I don't know what I'm talking about, but I don't know what I'm talking about."
tr_img_06244,1137.0,562.5,546.0,63.0,ニスポ・スイムクラブ,0.8747,Nispo-Sym Club.
tr_img_06244,1330.0,636.5,171.0,64.0,元住吉,0.9851,Hikichi.
tr_img_06245,1263.0,1291.5,1852.0,170.0,ホテルアソシア静岡,0.9814,Hotel Associa Shizuoka.
tr_img_06245,1214.2,1800.2,2171.5,199.5,静岡市総合観光案内所,0.986,Shizuoka City tour center.
tr_img_06241,806.2,1353.0,302.5,58.0,炭の好か,0.5044,You like charcoal?
tr_img_06241,178.0,1904.0,287.0,77.0,営業時間,0.9965,Business Time
tr_img_06241,297.8,2010.2,583.5,97.5,17:00〜翌1:30,0.9463,It's between 7:00 and 1:30.
tr_img_06240,1134.0,1386.0,838.0,271.0,港橋,0.9999,Port Bridge
tr_img_06248,1729.5,1664.8,1042.0,188.5,タクシーのリば,0.931,I'm in a cab.
tr_img_06248,1405.0,1954.8,430.0,124.5,出租牢站,0.8561,I'll be right back.
tr_img_06248,1964.0,1962.5,509.0,121.0,副人舎む,0.7429,I'm at the submanager's.
tr_img_06248,1578.0,2337.2,777.0,203.5,駅前交番,0.9997,In front of the station.
tr_img_06248,1455.2,2660.2,581.5,137.5,站前派出所,0.9919,I'm from a pre-medicine.
tr_img_06250,1677.8,1471.2,232.5,57.5,クセサリ,0.9968,Sari.
tr_img_06250,2715.2,1991.0,132.5,58.0,田上,0.5875,Tagomi.
tr_img_06247,1553.0,889.2,1243.0,169.5,南14条西8丁目,0.9895,South 14th and West and Eightth.
tr_img_06251,478.8,1768.5,812.5,213.0,都営新宿線,0.981,Innovation train.
tr_img_06251,1074.0,1760.5,293.0,83.0,都営新宿線,0.9793,Innovation train.
tr_img_06251,1753.0,1870.2,582.0,195.5,大江戸線,0.9998,Edo Line
tr_img_06251,2282.2,1913.5,407.5,188.0,新宿駅,1.0,Tokyo Station.
tr_img_06251,2598.8,1891.2,198.5,73.5,大江戸線,0.9963,Edo Line
tr_img_06251,2772.0,1904.0,153.0,66.0,新宿站,0.9752,I'm sorry. I'm sorry. I'm sorry.
tr_img_06253,658.5,216.5,207.0,52.0,中原区,0.9992,Middle-earth.
tr_img_06253,658.8,296.0,238.5,87.0,木月,0.9921,Tree Moon
tr_img_06253,657.0,389.5,222.0,72.0,2丁目,0.9983,Two.
tr_img_06246,770.8,1479.8,361.5,171.5,株式,1.0,Stocks.
tr_img_06246,2123.0,1587.0,2251.0,317.0,東京機械製作所,0.9937,Tokyo Mechanistry.
tr_img_06246,766.5,1632.2,349.0,154.5,会社,1.0,Company
tr_img_06254,1699.5,2037.8,803.0,228.5,ッキコ,0.7176,Tokiko.
tr_img_06254,2428.8,2041.0,592.5,235.0,チエ7,0.7363,Chie 7
tr_img_06249,1718.8,1728.2,2609.5,1042.5,中古盛,0.8761,Used Punk
tr_img_06249,1655.0,2555.8,2401.0,826.5,専門店,0.9993,It's a shop.
tr_img_06249,1531.5,3702.2,2241.0,334.5,高ー買します,0.6161,I'll buy you a high.
tr_img_06256,1284.8,305.2,66.5,233.5,芝,0.5705,The lawn.
tr_img_06256,1295.8,828.2,116.5,602.5,芝五丁目,0.8431,Five lawns.
tr_img_06257,478.0,141.0,554.0,81.0,港七田版山制,0.5807,It's from the port of Nawada.
tr_img_06255,505.0,1243.0,300.0,100.0,東名,0.9944,East Name
tr_img_06255,889.5,1526.2,225.0,161.5,6K円,0.7721,6K yen
tr_img_06255,445.5,1519.2,308.0,141.5,溝口,0.9959,Punk.
tr_img_06252,2140.2,805.0,450.5,186.0,草薙,0.9904,Seung Jo.
tr_img_06252,1378.0,806.5,742.0,184.0,静岡市街,0.9995,Shizuoka City
tr_img_06252,822.0,1267.8,466.0,198.5,三保,0.9995,Three.
tr_img_06252,822.0,1667.8,592.0,179.5,日本平,0.9989,NIGERIA NIGERIA
tr_img_06252,2090.0,1707.2,289.0,147.5,右折,0.9995,Turn Right
tr_img_06252,2090.0,1868.0,287.0,145.0,禁止,0.9168,Forbidden
tr_img_06252,1719.8,2130.8,959.5,162.5,この先300ｍ,0.894,We're 300 meters from here.
tr_img_06260,507.2,546.0,177.5,43.0,人とクルマと街と,0.999,"A man, a car, a city."
tr_img_06260,1104.0,596.0,288.0,78.0,月金曜,0.9775,Monday.
tr_img_06260,2053.8,600.8,270.5,67.5,土日祝,0.9444,Happy Birthday to you!
tr_img_06260,502.5,837.5,86.0,285.0,最大料金,0.9406,Maximum charge.
tr_img_06260,1006.5,732.8,400.0,67.5,当日24時まで,0.9999,Until 24 p.m.
tr_img_06260,1946.5,736.2,397.0,67.5,当日24時まで,0.9998,Until 24 p.m.
tr_img_06260,1376.5,934.2,44.0,38.5,ロ,0.6749,Lo.
tr_img_06260,491.5,1201.5,97.0,299.0,基本料金,0.8478,Basic charge.
tr_img_06260,1806.5,1238.8,395.0,120.5,60月300円,0.8861,"60, 300 yen."
tr_img_06260,2397.0,1240.2,223.0,118.5,100円,0.9972,100 Yen
tr_img_06260,852.2,1238.5,388.5,114.0,605200円,0.8804,605200 yen.
tr_img_06260,1354.5,1242.0,391.0,113.0,60分100円,0.9852,"60 minutes, 100 yen."
tr_img_06260,2192.2,1242.0,176.5,113.0,60分,0.904,60 minutes.
tr_img_06260,2247.5,1467.5,268.0,55.0,タイムズ南,0.9997,South of Times.
tr_img_06260,2463.2,1466.0,132.5,45.0,2西6,0.9956,"Two o'clock, six o'clock."
tr_img_06260,606.5,1467.5,293.0,42.0,駐車券の取扱いに,0.9884,To handle parking tickets.
tr_img_06260,1430.0,1473.8,309.0,48.5,タイムズの最大料金は,0.9983,And that's what we're going to do.
tr_img_06260,433.2,1477.0,53.5,42.0,へ,0.6094,Hey.
tr_img_06260,614.0,1506.0,252.0,42.0,ご注意ください,0.9977,Please be careful.
tr_img_06260,2307.2,1511.0,444.5,52.0,札幌市中央区南12条西6丁目1,0.9512,It's 2nd and 6th.
tr_img_06260,1434.8,1520.5,299.5,45.0,繰り返し適用されます,0.9999,It's applied over and over again.
tr_img_06260,1894.8,1549.5,349.5,45.0,故障の際はタイムズサ,0.9995,"In case of a malfunction, it's Timesza."
tr_img_06260,570.2,1546.5,258.5,32.0,出庫ができなくなります,0.9514,We're not going to be able to run out of stock.
tr_img_06260,2164.2,1553.0,138.5,45.0,ビス(株),0.9916,(Bissian stock)
tr_img_06262,1488.8,1210.0,199.5,69.0,中央区,0.9695,CENTRAL CENTRAL
tr_img_06258,1800.2,900.5,458.5,114.0,160岸,0.786,160 Banks
tr_img_06258,2838.0,1623.5,285.0,85.0,すすきの店,0.9472,It's a soot shop.
tr_img_06263,1128.0,481.5,681.0,176.0,母潟水曜上,0.6936,"Ma'am, Wednesday."
tr_img_06266,1553.0,840.8,1317.0,141.5,南14条西8丁目,0.9572,South 14th and West and Eightth.
tr_img_06261,1382.2,280.5,397.5,124.0,ママ0,0.5792,Mama zero.
tr_img_06261,971.5,506.2,467.0,114.5,千歳鳥山,0.9573,It's a thousand-year-old bird.
tr_img_06261,641.5,753.8,522.0,64.5,当駅構内施設の階層図,0.9985,The hierarchy of this station's internal facility.
tr_img_06261,1285.8,845.2,173.5,49.5,女子トイレ,0.9833,The women's bathroom.
tr_img_06261,507.2,844.0,106.5,36.0,案内所,0.9959,A guide.
tr_img_06261,547.5,914.2,193.0,43.5,きつふつりば,0.8014,"When it's all over, it's all over the place."
tr_img_06261,1385.0,924.2,113.0,56.5,トイレ,0.9736,Toilet
tr_img_06261,933.8,923.0,198.5,36.0,コインロッカ,0.9894,Coin Locca
tr_img_06261,1276.5,923.0,138.0,36.0,だれでも,0.9978,Anyone.
tr_img_06261,511.2,993.2,104.5,38.5,待合室,0.9757,Waiting room.
tr_img_06261,911.5,997.0,154.0,36.0,男子トイレ,0.9017,The men's room.
tr_img_06261,701.5,1071.0,308.0,52.0,自動体式除細動器,0.9846,Auto body defibrillator.
tr_img_06261,505.8,1067.0,83.5,28.0,A目D,0.8078,A-Eye D
tr_img_06261,1285.8,1071.0,328.5,36.0,現在地から地上までの,0.998,And that's what I'm going to talk about today.
tr_img_06261,1288.2,1109.2,344.5,41.5,バリアフリー主要ルート,0.9235,The main barrier free route.
tr_img_06261,1357.2,1211.2,185.5,30.5,北ロコンコース階,0.8233,North Loco Coast floor.
tr_img_06261,1383.5,1302.0,102.0,28.0,新宿方面,0.9773,It's heading to the wrong place.
tr_img_06261,950.8,1577.0,70.5,28.0,改札階へ,0.6623,To the resale floor.
tr_img_06261,449.8,1603.8,101.5,25.5,ホ一ム,0.8172,I'm... I'm... I'm... I'm... I'm... I'm... I'm... I'm... I'm... I'm... I'm... I'm... I'm...
tr_img_06261,1409.8,1618.0,44.5,18.0,階,0.9999,The floor.
tr_img_06261,527.0,1861.5,142.0,42.0,京王八王子,0.987,Prince Kyung-yeon.
tr_img_06261,567.0,1890.8,217.0,34.5,高尾山口橋本方面,0.9284,It's in the direction of Takataka Hashimoto.
tr_img_06261,849.0,1903.5,65.0,28.0,改料階へ,0.5494,We need to get to the resale floor.
tr_img_06261,1156.8,1935.2,49.5,20.5,北国,0.9844,North.
tr_img_06261,781.2,2125.5,170.5,34.0,西区ロンヨース階,0.6511,"Lonjöss, west district."
tr_img_06261,1006.8,2169.0,78.5,28.0,ホームへ,0.5371,Home.
tr_img_06261,822.8,2302.5,910.5,87.0,ここは新宿方面ホ一ムです。,0.9684,This is Joichim on the way to Rancho.
tr_img_06265,1140.5,2398.8,1396.0,252.5,東日本橋二丁目,0.9849,East Japan Bridge 2nd.
tr_img_06264,1722.5,2532.8,541.0,117.5,営業時間,0.9983,Business Time
tr_img_06264,2201.2,3030.2,81.5,155.5,まで,0.8792,To
tr_img_06264,1290.8,3106.0,64.5,63.0,夜,0.9786,Night
tr_img_06264,1488.5,3326.5,425.0,101.0,安全拾得器,0.8465,A fail-safe pick-up.
tr_img_06269,986.5,294.2,393.0,140.5,日本橋,0.9993,Japan Bridge
tr_img_06269,990.8,434.5,406.5,126.0,人形町,0.9847,It's Doll Town.
tr_img_06269,981.0,591.0,406.0,148.0,一丁目,0.8922,One.
tr_img_06272,1004.5,645.8,1029.0,130.5,マハ音楽教室,0.913,Macha Music Class
tr_img_06273,858.0,303.2,606.0,77.5,ホホ北野4-6-13,0.6611,Hofokusfield 4-613.
tr_img_06273,860.8,427.0,574.5,165.0,三村厚生,0.9698,Shizuru Mimura.
tr_img_06274,959.0,487.8,823.0,194.5,小奈公久,0.7759,Shonan Shonan.
tr_img_06274,972.8,663.8,773.5,76.5,護ホ野４丁８－4,0.576,Four to eight to four.
tr_img_06271,1196.0,614.5,135.0,49.0,中原区,0.7293,Middle-earth.
tr_img_06271,1196.0,666.0,150.0,61.0,木月,0.9985,Tree Moon
tr_img_06271,1193.2,721.5,149.5,61.0,3丁目,0.9874,Three.
tr_img_06268,2019.2,1643.0,727.5,203.0,Ｏロオミ,0.7094,Oloomi
tr_img_06275,714.0,436.2,491.0,258.5,ここは,0.9145,Where are we?
tr_img_06275,1888.5,685.5,1267.0,521.0,中の島,0.999,The island inside.
tr_img_06275,765.5,1092.2,76.0,619.5,雨水ツス位置表示板,0.5407,Raints Positioning Board
tr_img_06275,696.2,1316.0,56.5,267.0,設置個所,0.5526,I'm setting you up.
tr_img_06275,2112.0,1842.8,512.0,133.5,北電興業(株扱い),0.9243,(Laughter)
tr_img_06275,1701.0,1875.0,321.0,116.0,27・7,0.9487,27-7.
tr_img_06276,415.5,490.2,311.0,384.5,企,0.6107,Conspiracy
tr_img_06276,1327.2,558.5,346.5,415.0,泰,0.9199,I'm sure.
tr_img_06270,1546.2,930.8,354.5,110.5,案内所,1.0,A guide.
tr_img_06270,1221.0,1256.8,973.0,107.5,団体バス・路線バス,0.995,Group bus route.
tr_img_06270,1490.0,1581.2,441.0,100.5,タクシー,0.9946,Taxi.
tr_img_06270,1428.8,1893.0,499.5,88.0,レンタカー,0.9808,Rent-car.
tr_img_06270,1557.8,2209.8,280.5,103.5,般車,0.9808,Cars.
tr_img_06270,1474.0,2521.5,443.0,112.0,乗隆場,0.9965,The Ups and Downs
tr_img_06278,1337.0,866.2,219.0,69.5,ロック板,0.9431,Rockboard
tr_img_06278,1329.0,985.8,584.0,82.5,下がつていますか？,0.9602,Is he dropping?
tr_img_06278,1324.0,1113.5,544.0,138.0,信視花認!,0.5573,Cyclopedia approved!
tr_img_06278,1277.2,1308.8,386.5,119.5,公（譬告,0.6493,Public Proclamation
tr_img_06278,1366.0,1493.0,177.0,59.0,全動かしま,0.8835,We're moving everything.
tr_img_06278,1317.8,1529.2,137.5,42.5,なけます,0.8429,"Yes, sir."
tr_img_06278,1391.8,1576.5,199.5,35.0,ハロック板が,0.6845,There's a Hulkboard.
tr_img_06278,1369.2,1652.2,246.5,55.5,そぁる条急連絡先,0.7982,I'll be in touch with you as soon as I can.
tr_img_06278,1182.2,1679.0,85.5,33.0,います,0.9914,"Yes, sir."
tr_img_06278,1341.8,1802.0,288.5,90.0,足はきみ,0.8735,Your leg.
tr_img_06278,1336.8,1888.5,215.5,94.0,注意,0.9773,Attention
tr_img_06279,1159.2,1187.2,479.5,61.5,機械器具設置業,0.9993,A machine plant.
tr_img_06279,1678.8,1195.0,529.5,52.0,登録電気工事業者,0.9968,Registration Electricist
tr_img_06279,1540.2,1327.2,1040.5,110.5,小丸動力建設株,0.9565,"Small loops, construction stock."
tr_img_06279,1434.8,1472.2,621.5,110.5,札幌営業所,0.998,It's a florist's office.
tr_img_06277,1405.8,836.5,233.5,78.0,札幌営業所,0.998,It's a florist's office.
tr_img_06277,1211.2,853.5,200.5,78.0,川崎駅,1.0,Kawasaki Station.
tr_img_06277,1424.8,892.2,205.5,66.5,小丸動力建設株,0.9565,"Small loops, construction stock."
tr_img_06277,1508.2,997.8,155.5,83.5,横浜,0.9976,Yokohama
tr_img_06277,1144.5,1028.2,189.0,83.5,五反田,0.9988,Five-and-a-half.
tr_img_06277,1505.5,1123.8,162.0,92.5,綱島,0.9988,Takshima
tr_img_06277,1143.2,1150.2,191.5,83.5,丸子橋,0.9998,Kunako Bridge
tr_img_06277,1508.2,1183.8,176.5,48.5,登録電気工事業者,0.9968,Registration Electricist
tr_img_06277,1140.8,1205.8,179.5,54.5,機械器具設置業,0.9993,A machine plant.
tr_img_06282,1320.8,1544.5,684.5,2958.0,西新宿五丁目,0.891,I'll be there in a few minutes.
tr_img_06280,1275.8,1486.8,938.5,304.5,角平,0.8909,Angles
tr_img_06284,1408.0,787.5,1440.0,343.0,ヨットハーバー,0.9698,A yacht Harbour.
tr_img_06285,1728.8,172.0,86.5,64.0,央,0.8219,I'll take care of it. I'll take care of it.
tr_img_06285,1735.8,564.5,127.5,749.0,目本橋人形町一丁目,0.8173,It's one of the most beautiful places in the world.
tr_img_06281,2307.5,1396.8,427.0,185.5,緑郎,0.999,Mr. Greenro.
tr_img_06281,1757.5,1403.0,397.0,164.0,山口,0.9821,Yamaguchi
tr_img_06286,381.0,812.2,382.0,130.5,侍合室,0.8875,The Citadel.
tr_img_06286,386.0,1036.0,265.0,92.0,候年室,0.8158,He's in the Musket Year Room.
tr_img_06283,436.5,1379.5,409.0,1242.0,車わげます,0.5595,I'm driving.
tr_img_06283,1343.5,901.0,1063.0,164.0,ありがとうございます,0.982,Thank you.
tr_img_06290,1976.0,972.2,287.0,158.5,株式,0.998,Stocks.
tr_img_06290,1975.8,1123.5,283.5,147.0,会社,0.9988,Company
tr_img_06290,809.8,2881.2,248.5,137.5,修理,0.9999,Fixed
tr_img_06290,135.2,2877.0,244.5,126.0,板売,0.7088,Sold board.
tr_img_06290,459.5,2881.0,275.0,126.0,車検,0.9993,Car test.
tr_img_06290,1254.2,2893.8,594.5,127.5,中部運輸局指,0.9375,Central Transit Station
tr_img_06290,367.2,3536.2,502.5,134.5,株式会社,0.9752,It's a stock company.
tr_img_06291,988.0,145.2,741.0,158.5,営業時門,0.7481,Business Gate
tr_img_06288,1908.8,1253.2,1165.5,199.5,都宮三田線,0.9213,The Himiya Sanda Line.
tr_img_06288,573.2,1531.8,561.5,61.5,いちばん先のくだり階段,0.9991,At the end of the stairs.
tr_img_06289,976.5,357.8,1692.0,364.5,レディースラシプ,0.7757,Lady Slip.
tr_img_06289,1373.2,1117.8,2055.5,272.5,ス・アャデザートき,0.5778,S-A-A-A-S-A-S-A-S-A-S-A-S-A-S-A-S-A-S-A-S-A-S-A-S-A-S-A-S-A-S-A-S-A.
tr_img_06294,1370.0,480.0,1350.0,247.0,方セ設で使え,0.8444,You can use it on your own.
tr_img_06294,972.5,820.5,1213.0,197.0,お得なチケット,0.6581,That's a good ticket.
tr_img_06294,1686.2,1114.5,285.5,129.0,名様,0.9998,Master.
tr_img_06294,559.2,1147.5,386.5,190.0,名日,0.8032,Name Date
tr_img_06294,770.0,1410.0,719.0,218.0,良定です,0.8074,That's good.
tr_img_06297,1127.5,354.2,579.0,163.5,二ツポンの窓をよくしたし,0.8922,I didn't know what to do. I didn't know what to do. I didn't know what to do.
tr_img_06297,1516.8,605.2,147.5,74.5,ショツプ,0.5128,Shotsup
tr_img_06297,823.5,840.8,881.0,156.5,渉江サッシ株式会社,0.96,It's a company called Ogawa Sasssi.
tr_img_06297,1369.0,870.5,205.0,81.0,サッシ部,0.9954,Sassi
tr_img_06297,1590.0,877.8,161.0,53.5,不動産部,0.9841,Real estate.
tr_img_06298,981.5,139.0,1103.0,100.0,仏す使用電子マネ一を,0.8989,(Laughter)
tr_img_06298,749.2,288.0,651.5,100.0,寒択してから,0.959,It's been a long time since I've had a cold.
tr_img_06298,899.8,433.5,935.5,103.0,力一ド7携帯電話を,0.8782,Give me your best cell phone.
tr_img_06298,811.8,576.0,763.5,98.0,かさして下さい,0.9523,Give me a lift.
tr_img_06298,593.2,730.0,322.5,36.0,つて,0.5524,"Come on, come on, come on, come on, come on, come on, come on, come on."
tr_img_06293,1343.2,1543.5,1262.5,207.0,区役所第一分庁舎,0.7894,City Hall 1st Precinct
tr_img_06293,325.5,1931.0,315.0,415.0,郡(0室田,0.5192,I'll be right back. I'll be right back. I'll be right back.
tr_img_06293,808.8,2286.8,687.5,149.5,新宿区役所,0.9988,Innocence Hall.
tr_img_06293,1789.5,2457.0,736.0,150.0,歌乗伎田公園,0.6727,Sakura Park.
tr_img_06293,1638.2,2832.0,891.5,169.0,歌魏伎田町一丁目,0.6602,It's the first time I've ever heard of it.
tr_img_06299,293.0,572.0,57.0,42.0,約,0.9989,About
tr_img_06299,2173.5,732.8,1432.0,159.5,鮮度と楽養素を寺る,0.8579,We're going to have to be fresh and we're going to have to do some edifications.
tr_img_06299,285.0,762.0,123.0,61.0,気圧,0.9372,Pressure
tr_img_06299,2186.2,1018.0,1501.5,298.0,真空チルド,0.911,Vacuum Tierdo
tr_img_06299,2422.2,1561.0,857.5,94.0,酵素の働きを抑制する,0.931,It suppresses the enzyme's function.
tr_img_06299,1683.8,1628.8,388.5,120.5,プラチナ,0.9987,Platinum
tr_img_06299,2416.0,1707.2,845.0,129.5,スリープ保者,0.7996,Sleepkeeper.
tr_img_06299,1674.2,1752.8,204.5,122.5,触媒,0.881,Catalyst
tr_img_06300,1466.8,3599.5,1790.5,503.0,応仲通り商店,0.9694,It's a grocery store.
tr_img_06302,1677.2,948.8,1018.5,126.5,中の島1条2丁目,0.7868,One and two islands inside.
tr_img_06306,1185.5,1304.0,1611.0,158.0,浜岡原発は最大のリスク,0.9964,It's the biggest risk we've ever had.
tr_img_06306,1069.8,1546.8,777.5,199.5,早期廃炉へ!,0.9409,Get to the end of the reactor!
tr_img_06306,1142.0,1853.8,479.0,121.5,今の日本の平和と希ネを支ネているの,0.8792,I'm at peace and I'm at peace in Japan now.
tr_img_06306,1137.2,1961.0,489.5,128.0,ない前(的い吸えていこうどしている。,0.6045,He's smoking a lot before he doesn't.
tr_img_06306,1127.5,2011.2,483.0,128.5,安を政権です柚送な怒去改正は,0.6887,We're not going to be able to do that.
tr_img_06306,953.5,2031.8,164.0,59.5,ギません,0.6073,I don't think so.
tr_img_06306,1200.0,2071.2,351.0,109.5,安保法制は念法て,0.6441,It's not about security. It's about security.
tr_img_06306,972.8,2105.8,257.5,96.5,を静岡をましる,0.8538,I'm in Shizuoka.
tr_img_06306,1120.8,2190.8,528.5,141.5,都海ト770巨大地承は遂い未条の右で,0.6669,770 Great Earths at sea are on the right-hand side of an unscathed land.
tr_img_06306,1018.0,2264.8,347.0,127.5,正時じ植え、住民の金を子,0.6256,I'll plant them in time. I'll give them their money.
tr_img_06306,1242.0,2364.0,250.0,97.0,られているてしうが,0.8741,It's been done. It's been done.
tr_img_06306,939.0,2419.2,277.0,107.5,おあなkまtる,0.6266,Good luck.
tr_img_06306,1079.2,2515.2,551.5,195.5,社会の歪みが少子化の爪困です子れ,0.7886,And that's what I'm going to talk about.
tr_img_06306,1075.8,2567.0,550.5,193.0,支務子当の思い加た法大国公立大は,0.6179,I'm going to give you a couple of examples.
tr_img_06306,901.0,2578.0,216.0,106.0,の学賃祭使化,0.6555,"I'm going to send you to school. I'm going to send you to school, I'm going to send you to school, I'm going to go to school, I'm going to go to school, I'm going to school, I'm going to school, I'm going to go to school, I'm going to school, I'm going to school, I'm going to school, I'm going to school, I'm going to school, I'm going to school, I'm going to school, I'm going to school, I'm going to school, I'm going to school, I'm going to school, I'm going to school, I'm going to school, I'm going to school, I'm going to school, I'm going to school, I'm going to school, I'm going to school,"
tr_img_06306,1059.8,2676.0,552.5,203.0,あなたのべ配を安べいゃえていまます。,0.7813,I'm cheaping your distribution.
tr_img_06308,184.8,97.5,101.5,35.0,公共施設,0.9999,Public facilities.
tr_img_06308,183.5,165.5,96.0,23.0,文施設,0.9998,It's a sentence facility.
tr_img_06308,180.5,235.5,97.0,28.0,商業施設,0.9998,A commercial facility.
tr_img_06308,179.8,305.0,98.5,27.0,宿泊施設,0.9999,A place to stay.
tr_img_06308,177.2,377.2,103.5,30.5,教育施設,0.9996,Education facility.
tr_img_06308,108.0,386.5,27.0,14.0,町田,0.566,Mr. Murata.
tr_img_06308,162.8,521.8,72.5,26.5,消防署,0.9999,Firehouse.
tr_img_06308,159.5,665.5,77.0,30.0,郵便局,1.0,Post office.
tr_img_06308,145.5,741.2,48.0,25.5,銀行,0.993,Banks.
tr_img_06308,170.0,818.0,94.0,23.0,ズポーツ,0.8146,Zpotz.
tr_img_06308,169.2,895.0,95.5,27.0,レジャー,0.9925,Ledger.
tr_img_06308,142.2,974.8,54.5,30.5,寺院,1.0,Temple
tr_img_06308,91.8,981.8,36.5,34.5,己,0.7023,Self.
tr_img_06308,138.2,1054.2,56.5,29.5,神社,0.9999,The shrine.
tr_img_06308,135.8,1133.8,54.5,30.5,教会,0.9999,Church
tr_img_06303,1190.2,220.5,744.5,82.0,キッチンにラれしいり,0.8642,I'm in the kitchen. I'm in the kitchen.
tr_img_06303,597.5,373.2,377.0,148.5,もチ,0.6617,Cypriot
tr_img_06303,1121.0,896.2,1895.0,356.5,ブマトマレッリ,0.5285,Bomatmarreli
tr_img_06303,650.8,1201.8,941.5,105.5,のいつもシンクを清潔に,0.9329,Keep the sink clean all the time.
tr_img_06303,765.2,1346.5,1041.5,105.0,小さなゴミもしつかりキャツチ,0.9463,It's a small garbage dump.
tr_img_06303,663.8,1463.2,800.5,105.5,穴あきメッシユの不織布,0.9593,The fabric of a hole-in-the-wall Messilil.
tr_img_06303,591.0,1697.8,625.0,185.5,抗副成分,0.8461,Anti-substances
tr_img_06303,576.5,1860.0,296.0,167.0,配骨,0.6121,Plate bone.
tr_img_06303,365.5,2225.5,437.0,87.0,キッチンにうれしいト,0.8845,I'm glad to see you in the kitchen.
tr_img_06303,1051.8,2345.2,339.5,73.5,お取り替え時期,0.9992,Time to replace
tr_img_06303,1051.8,2405.0,326.5,67.0,(開封後1ヶ月が目安),0.9736,It's been a month since we opened it.
tr_img_06303,304.5,2499.5,480.0,153.0,ウストマン,0.7144,Usstman.
tr_img_06303,1182.2,2490.0,573.5,98.0,上人中ノ下旬頃,0.7597,It's about mid-'80s.
tr_img_06303,470.5,2639.8,811.0,162.5,主桐三用消臭一,0.8431,It's a three-to-four-to-one smell.
tr_img_06303,427.0,2869.8,613.0,243.5,試供品,0.9737,It's a sample.
tr_img_06303,931.0,2817.5,203.0,94.0,およそ,0.8114,About.
tr_img_06303,1001.8,2942.0,353.5,163.0,30日月,0.7063,30th
tr_img_06309,1963.5,47.2,206.0,92.5,中央区,0.9997,CENTRAL CENTRAL
tr_img_06301,94.5,1675.2,130.0,111.5,流,0.9994,Routine
tr_img_06301,160.5,1821.2,321.0,234.5,抜き,0.9009,Take it off.
tr_img_06301,1814.5,2109.0,2253.0,345.0,クリー宮ワク,0.64,Creme Waak.
tr_img_06301,1894.2,2568.8,1227.5,164.5,よる10時まで営業,0.9487,Business until 10:00 p.m.
tr_img_06301,623.8,2800.5,323.5,60.0,急がなくても!,0.9996,You don't have to hurry!
tr_img_06301,615.2,2895.0,384.5,131.0,即日仕上,0.7849,I'll get you a quick day's work.
tr_img_06301,1751.5,2863.0,210.0,47.0,王日3300,0.5176,3300 King's Day.
tr_img_06310,1480.5,476.8,2649.0,428.5,5村上公民館,0.9735,Five Village Public House.
tr_img_06307,1491.0,1271.5,899.0,275.0,練馬駅,0.9591,Chariot station.
tr_img_06307,758.2,1761.0,617.5,103.0,都営大江戸線,0.9821,The City Edo Line
tr_img_06307,1699.0,1896.5,315.0,116.0,都庁前,1.0,Before the government.
tr_img_06307,2028.5,1890.0,319.0,94.0,六本木,1.0,Six trees.
tr_img_06307,2726.0,1888.0,504.0,90.0,飯田橋方面,0.939,Which way is Ikeda Bridge?
tr_img_06307,1701.0,2201.2,319.0,107.5,光が丘,0.9999,The light's on the hill.
tr_img_06307,2041.2,2199.2,226.5,94.5,方面,0.9983,It's where we're going.
tr_img_06314,3240.2,1671.0,795.5,139.0,静岡音楽館AO!,0.9842,Shizuoka Music Hall AO!
tr_img_06314,2066.2,1679.5,732.5,139.0,静岡中央郵便局,0.9996,Shizuoka central post office.
tr_img_06314,1069.0,1696.8,466.0,120.5,地下駐車場,0.9991,Underground parking lot.
tr_img_06314,644.8,1703.2,326.5,118.5,エキパ,0.8475,Exp.
tr_img_06314,3601.5,1815.0,208.0,66.0,Q弘AO!,0.6874,Qygma AO!
tr_img_06314,3005.2,1819.0,357.5,65.0,静音雫AOI,0.7959,Squeeze AOI
